"Config","OCR_module","Filename","OCR_Time"
"349","docTR","example4",3.71793079376221
"258","TesseractOCR","example19",0.205143213272095
"258","KerasOCR","example19",1.9028308391571
"258","EasyOCR","example19",2.59468030929565
"258","PaddleOCR","example19",1.41850423812866
"258","docTR","example19",2.69650435447693
"314","TesseractOCR","example16",0.613387584686279
"314","KerasOCR","example16",3.08342266082764
"314","EasyOCR","example16",2.45354437828064
"314","PaddleOCR","example16",2.18357849121094
"314","docTR","example16",4.14302921295166
"263","TesseractOCR","example15",1.69734811782837
"263","KerasOCR","example15",3.92421007156372
"263","EasyOCR","example15",2.23918771743774
"263","PaddleOCR","example15",4.71135640144348
"263","docTR","example15",4.46872615814209
"197","TesseractOCR","example29",1.53360795974731
"197","KerasOCR","example29",3.74801754951477
"197","EasyOCR","example29",2.40812969207764
"197","PaddleOCR","example29",3.5111083984375
"197","docTR","example29",4.1902642250061
"350","TesseractOCR","example3",0.431606531143188
"350","KerasOCR","example3",2.5414731502533
"350","EasyOCR","example3",2.24179792404175
"350","PaddleOCR","example3",1.76277875900269
"350","docTR","example3",3.59553718566895
"359","TesseractOCR","example31",1.37383818626404
"359","KerasOCR","example31",2.77831888198853
"359","EasyOCR","example31",2.39995813369751
"359","PaddleOCR","example31",1.18448257446289
"359","docTR","example31",3.29261040687561
"29","TesseractOCR","example13",1.57422161102295
"29","KerasOCR","example13",3.1749267578125
"29","EasyOCR","example13",2.29300117492676
"29","PaddleOCR","example13",3.44889712333679
"29","docTR","example13",3.70471930503845
"166","TesseractOCR","example21",0.612319707870483
"166","KerasOCR","example21",3.67366504669189
"166","EasyOCR","example21",2.75211644172668
"166","PaddleOCR","example21",2.97489547729492
"166","docTR","example21",4.5321888923645
"49","TesseractOCR","example24",0.70687460899353
"49","KerasOCR","example24",3.71821165084839
"49","EasyOCR","example24",2.40923452377319
"49","PaddleOCR","example24",4.37653684616089
"49","docTR","example24",4.20057535171509
"144","TesseractOCR","example16",0.638651132583618
"144","KerasOCR","example16",3.77206707000732
"144","EasyOCR","example16",2.39224028587341
"144","PaddleOCR","example16",3.35145902633667
"144","docTR","example16",4.80664348602295
"90","TesseractOCR","example26",0.280633449554443
"90","KerasOCR","example26",2.54140758514404
"90","EasyOCR","example26",2.29463052749634
"90","PaddleOCR","example26",2.0624144077301
"90","docTR","example26",3.18091511726379
"371","TesseractOCR","example22",1.49620985984802
"371","KerasOCR","example22",2.74802613258362
"371","EasyOCR","example22",2.59708213806152
"371","PaddleOCR","example22",1.28374838829041
"371","docTR","example22",3.16553115844727
"360","TesseractOCR","example29",0.553950786590576
"360","KerasOCR","example29",2.6453754901886
"360","EasyOCR","example29",2.3919050693512
"360","PaddleOCR","example29",1.63985753059387
"360","docTR","example29",3.92134022712708
"323","TesseractOCR","example3",0.245097637176514
"323","KerasOCR","example3",2.31906962394714
"323","EasyOCR","example3",2.355384349823
"323","PaddleOCR","example3",1.05280804634094
"323","docTR","example3",2.84038043022156
"259","TesseractOCR","example3",0.642506122589111
"259","KerasOCR","example3",3.4972517490387
"259","EasyOCR","example3",2.34668779373169
"259","PaddleOCR","example3",2.87490105628967
"259","docTR","example3",4.14018511772156
"27","TesseractOCR","example1",1.99455332756042
"27","KerasOCR","example1",3.97787857055664
"27","EasyOCR","example1",2.28157329559326
"27","PaddleOCR","example1",4.88807773590088
"27","docTR","example1",3.89220690727234
"203","TesseractOCR","example26",0.337657451629639
"203","KerasOCR","example26",2.69188857078552
"203","EasyOCR","example26",2.47019958496094
"203","PaddleOCR","example26",3.54464793205261
"203","docTR","example26",3.6287317276001
"338","TesseractOCR","example18",1.69559645652771
"338","KerasOCR","example18",2.75123691558838
"338","EasyOCR","example18",2.39398097991943
"338","PaddleOCR","example18",1.35565781593323
"338","docTR","example18",3.71363830566406
"127","TesseractOCR","example22",0.588587522506714
"127","KerasOCR","example22",3.79343461990356
"127","EasyOCR","example22",2.39525389671326
"127","PaddleOCR","example22",3.79047107696533
"127","docTR","example22",4.27188754081726
"326","TesseractOCR","example31",0.710153818130493
"326","KerasOCR","example31",2.68486094474792
"326","EasyOCR","example31",2.37925314903259
"326","PaddleOCR","example31",1.58173131942749
"326","docTR","example31",3.24790668487549
"170","TesseractOCR","example19",0.600739240646362
"170","KerasOCR","example19",4.2032036781311
"170","EasyOCR","example19",2.33958530426025
"170","PaddleOCR","example19",3.29943943023682
"170","docTR","example19",4.3150577545166
"42","TesseractOCR","example5",0.754089117050171
"42","KerasOCR","example5",3.70858430862427
"42","EasyOCR","example5",2.39088845252991
"42","PaddleOCR","example5",3.19547939300537
"42","docTR","example5",4.35427618026733
"220","TesseractOCR","example7",1.75305700302124
"220","KerasOCR","example7",3.60487341880798
"220","EasyOCR","example7",2.21214985847473
"220","PaddleOCR","example7",6.14973044395447
"220","docTR","example7",4.92166328430176
"28","TesseractOCR","example30",1.65090107917786
"28","KerasOCR","example30",3.89672160148621
"28","EasyOCR","example30",2.46359634399414
"28","PaddleOCR","example30",4.47196960449219
"28","docTR","example30",4.35203695297241
"254","TesseractOCR","example19",0.632829904556274
"254","KerasOCR","example19",3.70573782920837
"254","EasyOCR","example19",2.3520667552948
"254","PaddleOCR","example19",3.00904512405396
"254","docTR","example19",4.27301025390625
"152","TesseractOCR","example13",0.453361034393311
"152","KerasOCR","example13",3.48062872886658
"152","EasyOCR","example13",2.44452285766602
"152","PaddleOCR","example13",2.49603056907654
"152","docTR","example13",4.49537968635559
"78","TesseractOCR","example10",0.18668270111084
"78","KerasOCR","example10",1.90194892883301
"78","EasyOCR","example10",2.41498684883118
"78","PaddleOCR","example10",1.19394612312317
"78","docTR","example10",2.64067840576172
"71","TesseractOCR","example3",1.06353688240051
"71","KerasOCR","example3",3.25161623954773
"71","EasyOCR","example3",2.22701358795166
"71","PaddleOCR","example3",3.75901770591736
"71","docTR","example3",3.69852757453918
"169","TesseractOCR","example16",0.603481531143188
"169","KerasOCR","example16",4.12528824806213
"169","EasyOCR","example16",2.34740734100342
"169","PaddleOCR","example16",3.14730286598206
"169","docTR","example16",4.44904661178589
"250","TesseractOCR","example15",1.29648065567017
"250","KerasOCR","example15",3.56524729728699
"250","EasyOCR","example15",2.22737050056458
"250","PaddleOCR","example15",4.13828921318054
"250","docTR","example15",4.22272944450378
"98","TesseractOCR","example19",0.608974695205688
"98","KerasOCR","example19",3.69784474372864
"98","EasyOCR","example19",2.38154077529907
"98","PaddleOCR","example19",3.0570113658905
"98","docTR","example19",4.69516634941101
"127","TesseractOCR","example23",0.585504055023193
"127","KerasOCR","example23",3.79478788375854
"127","EasyOCR","example23",2.37666153907776
"127","PaddleOCR","example23",3.45298433303833
"127","docTR","example23",4.29188418388367
"2","TesseractOCR","example21",0.758880376815796
"2","KerasOCR","example21",3.74441051483154
"2","EasyOCR","example21",2.41412138938904
"2","PaddleOCR","example21",3.14602255821228
"2","docTR","example21",4.2111668586731
"176","TesseractOCR","example12",2.06088042259216
"176","KerasOCR","example12",4.13125705718994
"176","EasyOCR","example12",2.22656154632568
"176","PaddleOCR","example12",5.81655335426331
"176","docTR","example12",4.43209528923035
"246","TesseractOCR","example24",1.96213531494141
"246","KerasOCR","example24",3.6894645690918
"246","EasyOCR","example24",2.40126967430115
"246","PaddleOCR","example24",3.53842496871948
"246","docTR","example24",4.05156850814819
"79","TesseractOCR","example1",0.999967098236084
"79","KerasOCR","example1",3.52341985702515
"79","EasyOCR","example1",2.27078676223755
"79","PaddleOCR","example1",4.66646695137024
"79","docTR","example1",4.629478931427
"74","TesseractOCR","example23",0.608191728591919
"74","KerasOCR","example23",3.9406111240387
"74","EasyOCR","example23",2.40666627883911
"74","PaddleOCR","example23",3.63090920448303
"74","docTR","example23",4.43775129318237
"316","TesseractOCR","example1",0.200259685516357
"316","KerasOCR","example1",2.32816433906555
"316","EasyOCR","example1",2.2351930141449
"316","PaddleOCR","example1",1.03516149520874
"316","docTR","example1",2.82501459121704
"204","TesseractOCR","example19",0.196661949157715
"204","KerasOCR","example19",2.30003237724304
"204","EasyOCR","example19",2.68090105056763
"204","PaddleOCR","example19",1.56530809402466
"204","docTR","example19",2.71484851837158
"253","TesseractOCR","example29",0.661355495452881
"253","KerasOCR","example29",3.91905236244202
"253","EasyOCR","example29",2.38809061050415
"253","PaddleOCR","example29",4.18292045593262
"253","docTR","example29",4.32893800735474
"161","TesseractOCR","example1",1.57064270973206
"161","KerasOCR","example1",3.33617210388184
"161","EasyOCR","example1",2.21093273162842
"161","PaddleOCR","example1",4.84425663948059
"161","docTR","example1",4.32760763168335
"124","TesseractOCR","example12",1.68954133987427
"124","KerasOCR","example12",3.56723260879517
"124","EasyOCR","example12",2.22595596313477
"124","PaddleOCR","example12",4.77881693840027
"124","docTR","example12",4.35622406005859
"331","TesseractOCR","example13",0.709943771362305
"331","KerasOCR","example13",2.76406049728394
"331","EasyOCR","example13",2.21012473106384
"331","PaddleOCR","example13",1.57589054107666
"331","docTR","example13",3.51366138458252
"212","TesseractOCR","example19",2.10974383354187
"212","KerasOCR","example19",3.69162225723267
"212","EasyOCR","example19",2.40543866157532
"212","PaddleOCR","example19",3.44858741760254
"212","docTR","example19",4.49024438858032
"74","TesseractOCR","example1",0.834322452545166
"74","KerasOCR","example1",3.58250689506531
"74","EasyOCR","example1",2.28823328018188
"74","PaddleOCR","example1",4.42474961280823
"74","docTR","example1",4.25253438949585
"353","TesseractOCR","example10",0.639769315719604
"353","KerasOCR","example10",2.43188333511353
"353","EasyOCR","example10",2.23004364967346
"353","PaddleOCR","example10",1.23563408851624
"353","docTR","example10",3.21404910087585
"126","TesseractOCR","example16",0.604103803634644
"126","KerasOCR","example16",4.25034093856812
"126","EasyOCR","example16",2.39752769470215
"126","PaddleOCR","example16",3.42292737960815
"126","docTR","example16",4.39633512496948
"221","TesseractOCR","example13",1.59953212738037
"221","KerasOCR","example13",3.36085057258606
"221","EasyOCR","example13",2.2060067653656
"221","PaddleOCR","example13",3.85457015037537
"221","docTR","example13",4.07146668434143
"279","TesseractOCR","example5",0.223336696624756
"279","KerasOCR","example5",2.30764985084534
"279","EasyOCR","example5",2.22018074989319
"279","PaddleOCR","example5",1.02313852310181
"279","docTR","example5",3.29272103309631
"104","TesseractOCR","example13",1.76468300819397
"104","KerasOCR","example13",3.21123361587524
"104","EasyOCR","example13",2.2338719367981
"104","PaddleOCR","example13",3.93779802322388
"104","docTR","example13",3.75375032424927
"174","TesseractOCR","example14",1.41631507873535
"174","KerasOCR","example14",3.07585597038269
"174","EasyOCR","example14",2.24117279052734
"174","PaddleOCR","example14",3.71488785743713
"174","docTR","example14",3.55800914764404
"252","TesseractOCR","example28",0.261943578720093
"252","KerasOCR","example28",3.51267290115356
"252","EasyOCR","example28",2.99182987213135
"252","PaddleOCR","example28",3.31508326530457
"252","docTR","example28",3.91678547859192
"359","TesseractOCR","example24",1.61255025863647
"359","KerasOCR","example24",2.76843237876892
"359","EasyOCR","example24",2.42155528068542
"359","PaddleOCR","example24",1.32864761352539
"359","docTR","example24",3.30246782302856
"13","TesseractOCR","example16",0.704944610595703
"13","KerasOCR","example16",3.71750402450562
"13","EasyOCR","example16",2.39090967178345
"13","PaddleOCR","example16",3.74221420288086
"13","docTR","example16",4.73733496665955
"181","TesseractOCR","example30",0.735562562942505
"181","KerasOCR","example30",3.89016699790955
"181","EasyOCR","example30",2.40066456794739
"181","PaddleOCR","example30",3.9858124256134
"181","docTR","example30",4.34073901176453
"374","TesseractOCR","example11",1.68739604949951
"374","KerasOCR","example11",2.62037515640259
"374","EasyOCR","example11",2.21252036094666
"374","PaddleOCR","example11",2.7176616191864
"374","docTR","example11",3.16264748573303
"21","TesseractOCR","example9",1.03664445877075
"21","KerasOCR","example9",3.06593751907349
"21","EasyOCR","example9",2.25637483596802
"21","PaddleOCR","example9",3.48897480964661
"21","docTR","example9",4.35175776481628
"156","TesseractOCR","example31",0.567130327224731
"156","KerasOCR","example31",3.80524373054504
"156","EasyOCR","example31",2.36718559265137
"156","PaddleOCR","example31",4.08934855461121
"156","docTR","example31",4.2826292514801
"201","TesseractOCR","example3",0.595216274261475
"201","KerasOCR","example3",3.4555082321167
"201","EasyOCR","example3",2.32205486297607
"201","PaddleOCR","example3",2.7033383846283
"201","docTR","example3",4.62541699409485
"293","TesseractOCR","example23",0.878009796142578
"293","KerasOCR","example23",3.11521029472351
"293","EasyOCR","example23",2.41327977180481
"293","PaddleOCR","example23",2.34355759620667
"293","docTR","example23",4.16788172721863
"137","TesseractOCR","example20",1.65439867973328
"137","KerasOCR","example20",3.83964586257935
"137","EasyOCR","example20",2.40733337402344
"137","PaddleOCR","example20",4.01680397987366
"137","docTR","example20",4.38025045394897
"119","TesseractOCR","example24",0.49183177947998
"119","KerasOCR","example24",3.62462425231934
"119","EasyOCR","example24",2.33831787109375
"119","PaddleOCR","example24",3.54893207550049
"119","docTR","example24",4.74353432655334
"291","TesseractOCR","example28",0.158321380615234
"291","KerasOCR","example28",2.30000853538513
"291","EasyOCR","example28",2.11199569702148
"291","PaddleOCR","example28",1.03220987319946
"291","docTR","example28",2.8432137966156
"162","TesseractOCR","example16",0.642842769622803
"162","KerasOCR","example16",3.74824118614197
"162","EasyOCR","example16",2.39073300361633
"162","PaddleOCR","example16",3.1361072063446
"162","docTR","example16",4.33021712303162
"138","TesseractOCR","example27",0.259656190872192
"138","KerasOCR","example27",24.0755295753479
"138","EasyOCR","example27",2.92701435089111
"138","PaddleOCR","example27",3.76955699920654
"138","docTR","example27",3.22077536582947
"236","TesseractOCR","example28",0.631632089614868
"236","KerasOCR","example28",2.93744587898254
"236","EasyOCR","example28",2.97363758087158
"236","PaddleOCR","example28",3.70395612716675
"236","docTR","example28",3.65350317955017
"99","TesseractOCR","example1",1.85159087181091
"99","KerasOCR","example1",3.41768574714661
"99","EasyOCR","example1",2.23235559463501
"99","PaddleOCR","example1",4.97252154350281
"99","docTR","example1",4.21687340736389
"59","TesseractOCR","example8",1.18574237823486
"59","KerasOCR","example8",3.27524399757385
"59","EasyOCR","example8",2.2080385684967
"59","PaddleOCR","example8",4.00864410400391
"59","docTR","example8",3.99074864387512
"325","TesseractOCR","example5",0.416836977005005
"325","KerasOCR","example5",2.62106895446777
"325","EasyOCR","example5",2.26431584358215
"325","PaddleOCR","example5",1.86184024810791
"325","docTR","example5",3.24274826049805
"319","TesseractOCR","example21",0.494983434677124
"319","KerasOCR","example21",3.12613248825073
"319","EasyOCR","example21",2.38651561737061
"319","PaddleOCR","example21",3.39839959144592
"319","docTR","example21",4.26240229606628
"9","TesseractOCR","example29",0.663715839385986
"9","KerasOCR","example29",3.8369414806366
"9","EasyOCR","example29",2.40038633346558
"9","PaddleOCR","example29",3.96189975738525
"9","docTR","example29",4.26519680023193
"166","TesseractOCR","example1",1.49803280830383
"166","KerasOCR","example1",3.53891825675964
"166","EasyOCR","example1",2.21767735481262
"166","PaddleOCR","example1",5.53335523605347
"166","docTR","example1",4.68149495124817
"153","TesseractOCR","example5",1.68129897117615
"153","KerasOCR","example5",3.499272108078
"153","EasyOCR","example5",2.23581051826477
"153","PaddleOCR","example5",4.72237372398376
"153","docTR","example5",4.11297726631165
"366","TesseractOCR","example30",0.227947473526001
"366","KerasOCR","example30",1.88793659210205
"366","EasyOCR","example30",2.7561149597168
"366","PaddleOCR","example30",1.27976298332214
"366","docTR","example30",2.67899656295776
"137","TesseractOCR","example31",1.63065123558044
"137","KerasOCR","example31",3.85708570480347
"137","EasyOCR","example31",2.41420602798462
"137","PaddleOCR","example31",4.11121821403503
"137","docTR","example31",4.72002863883972
"105","TesseractOCR","example19",0.199633359909058
"105","KerasOCR","example19",1.89130306243896
"105","EasyOCR","example19",2.52937436103821
"105","PaddleOCR","example19",1.15379571914673
"105","docTR","example19",2.67988324165344
"21","TesseractOCR","example27",0.300770282745361
"21","KerasOCR","example27",3.33108282089233
"21","EasyOCR","example27",3.11408519744873
"21","PaddleOCR","example27",4.43775677680969
"21","docTR","example27",3.86901879310608
"64","TesseractOCR","example20",0.562949419021606
"64","KerasOCR","example20",4.38564372062683
"64","EasyOCR","example20",2.36675953865051
"64","PaddleOCR","example20",4.08272767066956
"64","docTR","example20",4.33411741256714
"120","TesseractOCR","example2",1.69437026977539
"120","KerasOCR","example2",3.72871518135071
"120","EasyOCR","example2",2.21819019317627
"120","PaddleOCR","example2",5.55558753013611
"120","docTR","example2",4.4880793094635
"89","TesseractOCR","example25",0.156106472015381
"89","KerasOCR","example25",2.35032224655151
"89","EasyOCR","example25",2.08708834648132
"89","PaddleOCR","example25",1.10316133499146
"89","docTR","example25",3.44576930999756
"98","TesseractOCR","example31",0.56446099281311
"98","KerasOCR","example31",3.74223279953003
"98","EasyOCR","example31",2.3812403678894
"98","PaddleOCR","example31",4.23430514335632
"98","docTR","example31",4.15272784233093
"354","TesseractOCR","example28",0.177050113677979
"354","KerasOCR","example28",2.32440781593323
"354","EasyOCR","example28",2.09943985939026
"354","PaddleOCR","example28",1.02144837379456
"354","docTR","example28",2.89660263061523
"57","TesseractOCR","example16",0.56501841545105
"57","KerasOCR","example16",4.24204611778259
"57","EasyOCR","example16",2.33982253074646
"57","PaddleOCR","example16",3.06409692764282
"57","docTR","example16",4.4222149848938
"114","TesseractOCR","example22",0.225494623184204
"114","KerasOCR","example22",1.88716983795166
"114","EasyOCR","example22",2.57157731056213
"114","PaddleOCR","example22",1.47214317321777
"114","docTR","example22",2.68755149841309
"34","TesseractOCR","example27",0.309462547302246
"34","KerasOCR","example27",3.27695751190186
"34","EasyOCR","example27",3.07018423080444
"34","PaddleOCR","example27",4.11120963096619
"34","docTR","example27",3.72766780853271
"209","TesseractOCR","example1",1.51234602928162
"209","KerasOCR","example1",3.48555850982666
"209","EasyOCR","example1",2.25337386131287
"209","PaddleOCR","example1",4.6665256023407
"209","docTR","example1",3.9584858417511
"255","TesseractOCR","example16",0.754362106323242
"255","KerasOCR","example16",3.76646304130554
"255","EasyOCR","example16",2.35015320777893
"255","PaddleOCR","example16",3.08863043785095
"255","docTR","example16",4.30380392074585
"183","TesseractOCR","example8",1.26737427711487
"183","KerasOCR","example8",3.31779885292053
"183","EasyOCR","example8",2.24614453315735
"183","PaddleOCR","example8",3.90988445281982
"183","docTR","example8",4.62915778160095
"324","TesseractOCR","example9",0.429100036621094
"324","KerasOCR","example9",2.6509108543396
"324","EasyOCR","example9",2.19878244400024
"324","PaddleOCR","example9",2.16225242614746
"324","docTR","example9",3.22870945930481
"297","TesseractOCR","example21",0.627156257629395
"297","KerasOCR","example21",3.03684830665588
"297","EasyOCR","example21",2.393723487854
"297","PaddleOCR","example21",2.08323192596436
"297","docTR","example21",4.40293335914612
"15","TesseractOCR","example15",1.86945080757141
"15","KerasOCR","example15",3.54826068878174
"15","EasyOCR","example15",2.28830456733704
"15","PaddleOCR","example15",3.91233468055725
"15","docTR","example15",4.15778183937073
"275","TesseractOCR","example2",0.252777099609375
"275","KerasOCR","example2",2.27581477165222
"275","EasyOCR","example2",2.18130779266357
"275","PaddleOCR","example2",0.9921555519104
"275","docTR","example2",2.88593435287476
"170","TesseractOCR","example11",1.78051471710205
"170","KerasOCR","example11",3.50847172737122
"170","EasyOCR","example11",2.20570993423462
"170","PaddleOCR","example11",4.70056009292603
"170","docTR","example11",4.83586311340332
"247","TesseractOCR","example7",1.80952429771423
"247","KerasOCR","example7",3.55294418334961
"247","EasyOCR","example7",2.22346758842468
"247","PaddleOCR","example7",5.52558422088623
"247","docTR","example7",4.35290932655334
"161","TesseractOCR","example8",1.33630561828613
"161","KerasOCR","example8",3.13653993606567
"161","EasyOCR","example8",2.20839428901672
"161","PaddleOCR","example8",3.44837331771851
"161","docTR","example8",3.95293354988098
"137","TesseractOCR","example1",1.87389016151428
"137","KerasOCR","example1",3.87934970855713
"137","EasyOCR","example1",2.23398184776306
"137","PaddleOCR","example1",4.15530133247375
"137","docTR","example1",3.92062664031982
"192","TesseractOCR","example31",2.03373217582703
"192","KerasOCR","example31",3.74674677848816
"192","EasyOCR","example31",2.42315077781677
"192","PaddleOCR","example31",3.45299386978149
"192","docTR","example31",4.06298422813416
"134","TesseractOCR","example22",0.638071298599243
"134","KerasOCR","example22",3.78354477882385
"134","EasyOCR","example22",2.41672110557556
"134","PaddleOCR","example22",3.86005926132202
"134","docTR","example22",4.89667558670044
"372","TesseractOCR","example30",0.784473419189453
"372","KerasOCR","example30",2.78047204017639
"372","EasyOCR","example30",2.42016005516052
"372","PaddleOCR","example30",1.52406239509583
"372","docTR","example30",3.40802812576294
"31","TesseractOCR","example11",2.01949453353882
"31","KerasOCR","example11",3.49293351173401
"31","EasyOCR","example11",2.30398678779602
"31","PaddleOCR","example11",4.61711001396179
"31","docTR","example11",3.98309803009033
"313","TesseractOCR","example1",0.273666858673096
"313","KerasOCR","example1",2.83413672447205
"313","EasyOCR","example1",2.33673000335693
"313","PaddleOCR","example1",1.20574498176575
"313","docTR","example1",3.01071763038635
"93","TesseractOCR","example11",0.396456241607666
"93","KerasOCR","example11",3.79962658882141
"93","EasyOCR","example11",2.34993553161621
"93","PaddleOCR","example11",3.26866555213928
"93","docTR","example11",4.33197665214539
"250","TesseractOCR","example6",1.84186315536499
"250","KerasOCR","example6",3.51872038841248
"250","EasyOCR","example6",2.23492360115051
"250","PaddleOCR","example6",4.80244088172913
"250","docTR","example6",4.55829358100891
"184","TesseractOCR","example10",1.62209939956665
"184","KerasOCR","example10",3.56759858131409
"184","EasyOCR","example10",2.26317882537842
"184","PaddleOCR","example10",4.39324712753296
"184","docTR","example10",4.28225946426392
"312","TesseractOCR","example15",0.201858758926392
"312","KerasOCR","example15",1.87224149703979
"312","EasyOCR","example15",2.64088869094849
"312","PaddleOCR","example15",1.12745594978333
"312","docTR","example15",2.64976263046265
"331","TesseractOCR","example27",0.23607063293457
"331","KerasOCR","example27",2.39999461174011
"331","EasyOCR","example27",2.10051465034485
"331","PaddleOCR","example27",0.983096599578857
"331","docTR","example27",3.47832322120667
"211","TesseractOCR","example21",2.33895254135132
"211","KerasOCR","example21",3.88624048233032
"211","EasyOCR","example21",2.48965716362
"211","PaddleOCR","example21",3.69977259635925
"211","docTR","example21",4.31385207176208
"240","TesseractOCR","example24",0.211375713348389
"240","KerasOCR","example24",1.88014459609985
"240","EasyOCR","example24",3.01455283164978
"240","PaddleOCR","example24",1.60501408576965
"240","docTR","example24",3.10897874832153
"118","TesseractOCR","example3",1.07164001464844
"118","KerasOCR","example3",3.29095244407654
"118","EasyOCR","example3",2.22650957107544
"118","PaddleOCR","example3",3.5128767490387
"118","docTR","example3",3.80994653701782
"36","TesseractOCR","example6",0.756113529205322
"36","KerasOCR","example6",3.77415871620178
"36","EasyOCR","example6",2.44521760940552
"36","PaddleOCR","example6",3.80395746231079
"36","docTR","example6",4.2748851776123
"223","TesseractOCR","example8",1.62135624885559
"223","KerasOCR","example8",3.26683783531189
"223","EasyOCR","example8",2.24181985855103
"223","PaddleOCR","example8",4.11474132537842
"223","docTR","example8",4.62433886528015
"144","TesseractOCR","example26",0.197181940078735
"144","KerasOCR","example26",2.51334571838379
"144","EasyOCR","example26",2.25862240791321
"144","PaddleOCR","example26",1.76133489608765
"144","docTR","example26",3.06731152534485
"85","TesseractOCR","example20",2.23615455627441
"85","KerasOCR","example20",3.8454327583313
"85","EasyOCR","example20",2.41540050506592
"85","PaddleOCR","example20",4.23332595825195
"85","docTR","example20",4.44464540481567
"18","TesseractOCR","example3",1.16985273361206
"18","KerasOCR","example3",3.79095244407654
"18","EasyOCR","example3",2.28376984596252
"18","PaddleOCR","example3",3.98631739616394
"18","docTR","example3",3.96125078201294
"244","TesseractOCR","example12",1.94211292266846
"244","KerasOCR","example12",3.66359925270081
"244","EasyOCR","example12",2.22833585739136
"244","PaddleOCR","example12",4.89665985107422
"244","docTR","example12",4.1935396194458
"184","TesseractOCR","example3",1.36599111557007
"184","KerasOCR","example3",3.30778098106384
"184","EasyOCR","example3",2.22882556915283
"184","PaddleOCR","example3",3.83860898017883
"184","docTR","example3",4.56175446510315
"83","TesseractOCR","example29",1.47610712051392
"83","KerasOCR","example29",3.82956314086914
"83","EasyOCR","example29",2.40451192855835
"83","PaddleOCR","example29",4.30418825149536
"83","docTR","example29",4.31662964820862
"171","TesseractOCR","example13",1.38780093193054
"171","KerasOCR","example13",3.26121473312378
"171","EasyOCR","example13",2.24244213104248
"171","PaddleOCR","example13",3.68151903152466
"171","docTR","example13",3.96165037155151
"206","TesseractOCR","example1",0.51505446434021
"206","KerasOCR","example1",4.49440097808838
"206","EasyOCR","example1",2.36326241493225
"206","PaddleOCR","example1",3.63542175292969
"206","docTR","example1",4.40798139572144
"252","TesseractOCR","example5",0.685468196868896
"252","KerasOCR","example5",3.76816034317017
"252","EasyOCR","example5",2.32592248916626
"252","PaddleOCR","example5",2.7963490486145
"252","docTR","example5",4.41093707084656
"176","TesseractOCR","example4",1.22843098640442
"176","KerasOCR","example4",3.00266408920288
"176","EasyOCR","example4",2.21265578269958
"176","PaddleOCR","example4",3.39208388328552
"176","docTR","example4",4.24283576011658
"284","TesseractOCR","example30",0.53667163848877
"284","KerasOCR","example30",3.30897045135498
"284","EasyOCR","example30",2.38296341896057
"284","PaddleOCR","example30",4.66112780570984
"284","docTR","example30",4.42983913421631
"278","TesseractOCR","example10",0.229944944381714
"278","KerasOCR","example10",2.34823441505432
"278","EasyOCR","example10",2.2566065788269
"278","PaddleOCR","example10",1.04973769187927
"278","docTR","example10",2.88172888755798
"220","TesseractOCR","example3",1.43304872512817
"220","KerasOCR","example3",3.35163545608521
"220","EasyOCR","example3",2.20326232910156
"220","PaddleOCR","example3",5.15639019012451
"220","docTR","example3",4.09812331199646
"82","TesseractOCR","example9",1.23571562767029
"82","KerasOCR","example9",3.04836678504944
"82","EasyOCR","example9",2.26277947425842
"82","PaddleOCR","example9",3.25704646110535
"82","docTR","example9",3.55682730674744
"76","TesseractOCR","example29",0.500283479690552
"76","KerasOCR","example29",3.95185017585754
"76","EasyOCR","example29",2.40352177619934
"76","PaddleOCR","example29",3.52909827232361
"76","docTR","example29",4.74542021751404
"32","TesseractOCR","example14",1.54181241989136
"32","KerasOCR","example14",3.13490390777588
"32","EasyOCR","example14",2.32247710227966
"32","PaddleOCR","example14",2.98859691619873
"32","docTR","example14",3.51231646537781
"278","TesseractOCR","example22",0.543064832687378
"278","KerasOCR","example22",2.77657771110535
"278","EasyOCR","example22",2.34315729141235
"278","PaddleOCR","example22",1.89513564109802
"278","docTR","example22",3.57176828384399
"11","TesseractOCR","example23",0.809341192245483
"11","KerasOCR","example23",3.9268536567688
"11","EasyOCR","example23",2.48037028312683
"11","PaddleOCR","example23",4.40341782569885
"11","docTR","example23",4.78922200202942
"295","TesseractOCR","example25",0.148658514022827
"295","KerasOCR","example25",2.18155193328857
"295","EasyOCR","example25",2.0670804977417
"295","PaddleOCR","example25",0.961940288543701
"295","docTR","example25",2.85163855552673
"219","TesseractOCR","example18",0.632257461547852
"219","KerasOCR","example18",3.8376841545105
"219","EasyOCR","example18",2.35695910453796
"219","PaddleOCR","example18",3.06378078460693
"219","docTR","example18",4.53934144973755
"81","TesseractOCR","example3",1.51436996459961
"81","KerasOCR","example3",4.08490967750549
"81","EasyOCR","example3",2.27612638473511
"81","PaddleOCR","example3",3.84960722923279
"81","docTR","example3",3.93977308273315
"225","TesseractOCR","example1",1.73771357536316
"225","KerasOCR","example1",3.52509593963623
"225","EasyOCR","example1",2.23435568809509
"225","PaddleOCR","example1",4.99134135246277
"225","docTR","example1",4.358806848526
"272","TesseractOCR","example5",0.289275407791138
"272","KerasOCR","example5",2.27731275558472
"272","EasyOCR","example5",2.23490309715271
"272","PaddleOCR","example5",0.950009346008301
"272","docTR","example5",3.40634250640869
"172","TesseractOCR","example15",1.81768441200256
